-0.40 0.01 1.905109
-0.39 0.01 1.923022
-0.38 0.01 1.936332
-0.37 0.01 1.946269
-0.36 0.01 1.953738
-0.35 0.01 1.959398
-0.34 0.01 1.963727
-0.33 0.01 1.967068
-0.32 0.01 1.969668
-0.31 0.01 1.971708
-0.30 0.01 1.973316
-0.29 0.01 1.974587
-0.28 0.01 1.975590
-0.27 0.01 1.976374
-0.26 0.01 1.976978
-0.25 0.01 1.977428
-0.24 0.01 1.977745
-0.23 0.01 1.977944
-0.22 0.01 1.978036
-0.21 0.01 1.978027
-0.20 0.01 1.977922
-0.19 0.01 1.977723
-0.18 0.01 1.977431
-0.17 0.01 1.977042
-0.16 0.01 1.976554
-0.15 0.01 1.975958
-0.14 0.01 1.975245
-0.13 0.01 1.974402
-0.12 0.01 1.973409
-0.11 0.01 1.972241
-0.10 0.01 1.970866
-0.09 0.01 1.969233
-0.08 0.01 1.967277
-0.07 0.01 1.964895
-0.06 0.01 1.961933
-0.05 0.01 1.958138
-0.04 0.01 1.953067
-0.03 0.01 1.945872
-0.02 0.01 1.934744
-0.01 0.01 1.915294
0.00 0.01 1.875317
0.01 0.01 1.776154
0.02 0.01 1.704459
0.03 0.01 1.646699
0.04 0.01 1.597209
0.05 0.01 1.553226
0.06 0.01 1.513218
0.07 0.01 1.476246
0.08 0.01 1.441688
0.09 0.01 1.409109
0.10 0.01 1.378189
0.11 0.01 1.348686
0.12 0.01 1.320411
0.13 0.01 1.293215
0.14 0.01 1.266974
0.15 0.01 1.241588
0.16 0.01 1.216972
0.17 0.01 1.193054
0.18 0.01 1.169774
0.19 0.01 1.147078
0.20 0.01 1.124921
0.21 0.01 1.103262
0.22 0.01 1.082065
0.23 0.01 1.061300
0.24 0.01 1.040938
0.25 0.01 1.020953
0.26 0.01 1.001324
0.27 0.01 0.982030
0.28 0.01 0.963053
0.29 0.01 0.944375
0.30 0.01 0.925981
0.31 0.01 0.907858
0.32 0.01 0.889992
0.33 0.01 0.872373
0.34 0.01 0.854988
0.35 0.01 0.837829
0.36 0.01 0.820886
0.37 0.01 0.804150
0.38 0.01 0.787614
0.39 0.01 0.771271
0.40 0.01 0.755113
0.41 0.01 0.739135
0.42 0.01 0.723330
0.43 0.01 0.707693
0.44 0.01 0.692219
0.45 0.01 0.676904
0.46 0.01 0.661742
0.47 0.01 0.646730
0.48 0.01 0.631864
0.49 0.01 0.617140
0.50 0.01 0.602555
0.51 0.01 0.588105
0.52 0.01 0.573788
0.53 0.01 0.559600
0.54 0.01 0.545540
0.55 0.01 0.531604
0.56 0.01 0.517790
0.57 0.01 0.504096
0.58 0.01 0.490519
0.59 0.01 0.477058
0.60 0.01 0.463711
0.61 0.01 0.450475
0.62 0.01 0.437348
0.63 0.01 0.424330
0.64 0.01 0.411417
0.65 0.01 0.398609
0.66 0.01 0.385904
0.67 0.01 0.373300
0.68 0.01 0.360794
0.69 0.01 0.348387
0.70 0.01 0.336075
0.71 0.01 0.323857
0.72 0.01 0.311732
0.73 0.01 0.299697
0.74 0.01 0.287751
0.75 0.01 0.275891
0.76 0.01 0.264116
0.77 0.01 0.252424
0.78 0.01 0.240813
0.79 0.01 0.229279
0.80 0.01 0.217822
0.81 0.01 0.206438
0.82 0.01 0.195125
0.83 0.01 0.183881
0.84 0.01 0.172702
0.85 0.01 0.161586
0.86 0.01 0.150529
0.87 0.01 0.139529
0.88 0.01 0.128582
0.89 0.01 0.117684
0.90 0.01 0.106833
0.91 0.01 0.096025
0.92 0.01 0.085255
0.93 0.01 0.074521
0.94 0.01 0.063817
0.95 0.01 0.053139
0.96 0.01 0.042484
0.97 0.01 0.031847
0.98 0.01 0.021224
0.99 0.01 0.010610
1.00 0.01 0.000000

-1.00 0.02 0.000000
-0.99 0.02 0.000043
-0.98 0.02 0.000087
-0.97 0.02 0.000134
-0.96 0.02 0.000183
-0.95 0.02 0.000237
-0.94 0.02 0.000296
-0.93 0.02 0.000361
-0.92 0.02 0.000435
-0.91 0.02 0.000518
-0.90 0.02 0.000612
-0.89 0.02 0.000720
-0.88 0.02 0.000844
-0.87 0.02 0.000986
-0.86 0.02 0.001149
-0.85 0.02 0.001338
-0.84 0.02 0.001556
-0.83 0.02 0.001809
-0.82 0.02 0.002102
-0.81 0.02 0.002444
-0.80 0.02 0.002843
-0.79 0.02 0.003310
-0.78 0.02 0.003857
-0.77 0.02 0.004500
-0.76 0.02 0.005258
-0.75 0.02 0.006157
-0.74 0.02 0.007225
-0.73 0.02 0.008502
-0.72 0.02 0.010034
-0.71 0.02 0.011885
-0.70 0.02 0.014134
-0.69 0.02 0.016884
-0.68 0.02 0.020271
-0.67 0.02 0.024474
-0.66 0.02 0.029728
-0.65 0.02 0.036342
-0.64 0.02 0.044728
-0.63 0.02 0.055430
-0.62 0.02 0.069160
-0.61 0.02 0.086849
-0.60 0.02 0.109691
-0.59 0.02 0.139188
-0.58 0.02 0.177173
-0.57 0.02 0.225774
-0.56 0.02 0.287297
-0.55 0.02 0.363954
-0.54 0.02 0.457411
-0.53 0.02 0.568179
-0.52 0.02 0.694956
-0.51 0.02 0.834208
-0.50 0.02 0.980284
-0.49 0.02 1.126232
-0.48 0.02 1.265132
-0.47 0.02 1.391401
-0.46 0.02 1.501597
-0.45 0.02 1.594506
-0.44 0.02 1.670704
-0.43 0.02 1.731898
-0.42 0.02 1.780315
-0.41 0.02 1.818253
-0.40 0.02 1.847826
-0.39 0.02 1.870841
-0.38 0.02 1.888777
-0.37 0.02 1.902803
-0.36 0.02 1.913827
-0.35 0.02 1.922545
-0.34 0.02 1.929482
-0.33 0.02 1.935036
-0.32 0.02 1.939507
-0.31 0.02 1.943120
-0.30 0.02 1.946045
-0.29 0.02 1.948412
-0.28 0.02 1.950318
-0.27 0.02 1.951838
-0.26 0.02 1.953028
-0.25 0.02 1.953932
-0.24 0.02 1.954582
-0.23 0.02 1.955004
-0.22 0.02 1.955215
-0.21 0.02 1.955228
-0.20 0.02 1.955051
-0.19 0.02 1.954687
-0.18 0.02 1.954137
-0.17 0.02 1.953396
-0.16 0.02 1.952456
-0.15 0.02 1.951304
-0.14 0.02 1.949920
-0.13 0.02 1.948280
-0.12 0.02 1.946347
-0.11 0.02 1.944075
-0.10 0.02 1.941399
-0.09 0.02 1.938233
-0.08 0.02 1.934451
-0.07 0.02 1.929876
-0.06 0.02 1.924240
-0.05 0.02 1.917131
-0.04 0.02 1.907877
-0.03 0.02 1.895346
-0.02 0.02 1.877538
-0.01 0.02 1.850909
0.00 0.02 1.809686
0.01 0.02 1.748549
0.02 0.02 1.690430
0.03 0.02 1.638358
0.04 0.02 1.591643
0.05 0.02 1.549201
0.06 0.02 1.510139
0.07 0.02 1.473795
0.08 0.02 1.439677
0.09 0.02 1.407421
0.10 0.02 1.376746
0.11 0.02 1.347435
0.12 0.02 1.319314
0.13 0.02 1.292242
0.14 0.02 1.266105
0.15 0.02 1.240806
0.16 0.02 1.216263
0.17 0.02 1.192409
0.18 0.02 1.169184
0.19 0.02 1.146536
0.20 0.02 1.124420
0.21 0.02 1.102798
0.22 0.02 1.081635
0.23 0.02 1.060899
0.24 0.02 1.040563
0.25 0.02 1.020603
0.26 0.02 1.000996
0.27 0.02 0.981721
0.28 0.02 0.962761
0.29 0.02 0.944100
0.30 0.02 0.925721
0.31 0.02 0.907612
0.32 0.02 0.889759
0.33 0.02 0.872151
0.34 0.02 0.854778
0.35 0.02 0.837628
0.36 0.02 0.820695
0.37 0.02 0.803968
0.38 0.02 0.787440
0.39 0.02 0.771104
0.40 0.02 0.754953
0.41 0.02 0.738981
0.42 0.02 0.723182
0.43 0.02 0.707551
0.44 0.02 0.692082
0.45 0.02 0.676771
0.46 0.02 0.661614
0.47 0.02 0.646607
0.48 0.02 0.631745
0.49 0.02 0.617024
0.50 0.02 0.602443
0.51 0.02 0.587996
0.52 0.02 0.573682
0.53 0.02 0.559498
0.54 0.02 0.545440
0.55 0.02 0.531507
0.56 0.02 0.517695
0.57 0.02 0.504003
0.58 0.02 0.490429
0.59 0.02 0.476970
0.60 0.02 0.463624
0.61 0.02 0.450390
0.62 0.02 0.437265
0.63 0.02 0.424249
0.64 0.02 0.411338
0.65 0.02 0.398531
0.66 0.02 0.385828
0.67 0.02 0.373225
0.68 0.02 0.360721
0.69 0.02 0.348315
0.70 0.02 0.336004
0.71 0.02 0.323788
0.72 0.02 0.311664
0.73 0.02 0.299631
0.74 0.02 0.287686
0.75 0.02 0.275828
0.76 0.02 0.264055
0.77 0.02 0.252364
0.78 0.02 0.240754
0.79 0.02 0.229223
0.80 0.02 0.217767
0.81 0.02 0.206385
0.82 0.02 0.195074
0.83 0.02 0.183832
0.84 0.02 0.172655
0.85 0.02 0.161541
0.86 0.02 0.150486
0.87 0.02 0.139489
0.88 0.02 0.128544
0.89 0.02 0.117650
0.90 0.02 0.106801
0.91 0.02 0.095996
0.92 0.02 0.085229
0.93 0.02 0.074497
0.94 0.02 0.063796
0.95 0.02 0.053122
0.96 0.02 0.042470
0.97 0.02 0.031837
0.98 0.02 0.021217
0.99 0.02 0.010606
1.00 0.02 0.000000

-1.00 0.03 0.000000
-0.99 0.03 0.000070
-0.98 0.03 0.000143
-0.97 0.03 0.000218
-0.96 0.03 0.000299
-0.95 0.03 0.000386
-0.94 0.03 0.000482
-0.93 0.03 0.000588
-0.92 0.03 0.000707
-0.91 0.03 0.000841
-0.90 0.03 0.000993
-0.89 0.03 0.001167
-0.88 0.03 0.001365
-0.87 0.03 0.001593
-0.86 0.03 0.001854
-0.85 0.03 0.002156
-0.84 0.03 0.002504
-0.83 0.03 0.002907
-0.82 0.03 0.003373
-0.81 0.03 0.003915
-0.80 0.03 0.004545
-0.79 0.03 0.005279
-0.78 0.03 0.006137
-0.77 0.03 0.007142
-0.76 0.03 0.008322
-0.75 0.03 0.009711
-0.74 0.03 0.011352
-0.73 0.03 0.013298
-0.72 0.03 0.015614
-0.71 0.03 0.018383
-0.70 0.03 0.021709
-0.69 0.03 0.025721
-0.68 0.03 0.030588
-0.67 0.03 0.036522
-0.66 0.03 0.043795
-0.65 0.03 0.052755
-0.64 0.03 0.063846
-0.63 0.03 0.077634
-0.62 0.03 0.094830
-0.61 0.03 0.116324
-0.60 0.03 0.143204
-0.59 0.03 0.176771
-0.58 0.03 0.218519
-0.57 0.03 0.270077
-0.56 0.03 0.333065
-0.55 0.03 0.408874
-0.54 0.03 0.498327
-0.53 0.03 0.601297
-0.52 0.03 0.716342
-0.51 0.03 0.840536
-0.50 0.03 0.969629
-0.49 0.03 1.098591
-0.48 0.03 1.222417
-0.47 0.03 1.336924
-0.46 0.03 1.439276
-0.45 0.03 1.528124
-0.44 0.03 1.603413
-0.43 0.03 1.666018
-0.42 0.03 1.717352
-0.41 0.03 1.759039
-0.40 0.03 1.792692
-0.39 0.03 1.819784
-0.38 0.03 1.841587
-0.37 0.03 1.859161
-0.36 0.03 1.873367
-0.35 0.03 1.884893
-0.34 0.03 1.894282
-0.33 0.03 1.901959
-0.32 0.03 1.908254
-0.31 0.03 1.913426
-0.30 0.03 1.917675
-0.29 0.03 1.921158
-0.28 0.03 1.923996
-0.27 0.03 1.926285
-0.26 0.03 1.928099
-0.25 0.03 1.929495
-0.24 0.03 1.930517
-0.23 0.03 1.931201
-0.22 0.03 1.931571
-0.21 0.03 1.931646
-0.20 0.03 1.931436
-0.19 0.03 1.930948
-0.18 0.03 1.930182
-0.17 0.03 1.929133
-0.16 0.03 1.927788
-0.15 0.03 1.926130
-0.14 0.03 1.924132
-0.13 0.03 1.921759
-0.12 0.03 1.918964
-0.11 0.03 1.915680
-0.10 0.03 1.911824
-0.09 0.03 1.907277
-0.08 0.03 1.901881
-0.07 0.03 1.895411
-0.06 0.03 1.887551
-0.05 0.03 1.877834
-0.04 0.03 1.865576
-0.03 0.03 1.849749
-0.02 0.03 1.828854
-0.01 0.03 1.800872
0.00 0.03 1.763767
0.01 0.03 1.717755
0.02 0.03 1.670212
0.03 0.03 1.624540
0.04 0.03 1.581701
0.05 0.03 1.541704
0.06 0.03 1.504262
0.07 0.03 1.469042
0.08 0.03 1.435738
0.09 0.03 1.404090
0.10 0.03 1.373885
0.11 0.03 1.344943
0.12 0.03 1.317120
0.13 0.03 1.290293
0.14 0.03 1.264358
0.15 0.03 1.239230
0.16 0.03 1.214833
0.17 0.03 1.191104
0.18 0.03 1.167987
0.19 0.03 1.145434
0.20 0.03 1.123402
0.21 0.03 1.101854
0.22 0.03 1.080757
0.23 0.03 1.060080
0.24 0.03 1.039797
0.25 0.03 1.019885
0.26 0.03 1.000321
0.27 0.03 0.981086
0.28 0.03 0.962162
0.29 0.03 0.943534
0.30 0.03 0.925186
0.31 0.03 0.907104
0.32 0.03 0.889277
0.33 0.03 0.871693
0.34 0.03 0.854341
0.35 0.03 0.837212
0.36 0.03 0.820297
0.37 0.03 0.803588
0.38 0.03 0.787076
0.39 0.03 0.770755
0.40 0.03 0.754619
0.41 0.03 0.738660
0.42 0.03 0.722873
0.43 0.03 0.707254
0.44 0.03 0.691796
0.45 0.03 0.676496
0.46 0.03 0.661348
0.47 0.03 0.646349
0.48 0.03 0.631496
0.49 0.03 0.616783
0.50 0.03 0.602209
0.51 0.03 0.587770
0.52 0.03 0.573462
0.53 0.03 0.559284
0.54 0.03 0.545232
0.55 0.03 0.531304
0.56 0.03 0.517498
0.57 0.03 0.503811
0.58 0.03 0.490241
0.59 0.03 0.476787
0.60 0.03 0.463445
0.61 0.03 0.450215
0.62 0.03 0.437094
0.63 0.03 0.424081
0.64 0.03 0.411174
0.65 0.03 0.398371
0.66 0.03 0.385671
0.67 0.03 0.373071
0.68 0.03 0.360571
0.69 0.03 0.348168
0.70 0.03 0.335860
0.71 0.03 0.323647
0.72 0.03 0.311527
0.73 0.03 0.299496
0.74 0.03 0.287555
0.75 0.03 0.275700
0.76 0.03 0.263930
0.77 0.03 0.252243
0.78 0.03 0.240637
0.79 0.03 0.229109
0.80 0.03 0.217657
0.81 0.03 0.206279
0.82 0.03 0.194973
0.83 0.03 0.183734
0.84 0.03 0.172562
0.85 0.03 0.161453
0.86 0.03 0.150403
0.87 0.03 0.139410
0.88 0.03 0.128471
0.89 0.03 0.117581
0.90 0.03 0.106739
0.91 0.03 0.095939
0.92 0.03 0.085178
0.93 0.03 0.074452
0.94 0.03 0.063757
0.95 0.03 0.053089
0.96 0.03 0.042444
0.97 0.03 0.031817
0.98 0.03 0.021204
0.99 0.03 0.010599
1.00 0.03 0.000000

-1.00 0.04 0.000000
-0.99 0.04 0.000102
-0.98 0.04 0.000206
-0.97 0.04 0.000315
-0.96 0.04 0.000431
-0.95 0.04 0.000557
-0.94 0.04 0.000694
-0.93 0.04 0.000847
-0.92 0.04 0.001017
-0.91 0.04 0.001209
-0.90 0.04 0.001427
-0.89 0.04 0.001674
-0.88 0.04 0.001956
-0.87 0.04 0.002279
-0.86 0.04 0.002649
-0.85 0.04 0.003075
-0.84 0.04 0.003567
-0.83 0.04 0.004134
-0.82 0.04 0.004789
-0.81 0.04 0.005549
-0.80 0.04 0.006430
-0.79 0.04 0.007454
-0.78 0.04 0.008646
-0.77 0.04 0.010037
-0.76 0.04 0.011664
-0.75 0.04 0.013571
-0.74 0.04 0.015813
-0.73 0.04 0.018455
-0.72 0.04 0.021579
-0.71 0.04 0.025285
-0.70 0.04 0.029695
-0.69 0.04 0.034964
-0.68 0.04 0.041282
-0.67 0.04 0.048886
-0.66 0.04 0.058071
-0.65 0.04 0.069205
-0.64 0.04 0.082743
-0.63 0.04 0.099243
-0.62 0.04 0.119386
-0.61 0.04 0.143988
-0.60 0.04 0.174005
-0.59 0.04 0.210529
-0.58 0.04 0.254745
-0.57 0.04 0.307863
-0.56 0.04 0.370992
-0.55 0.04 0.444957
-0.54 0.04 0.530068
-0.53 0.04 0.625876
-0.52 0.04 0.730982
-0.51 0.04 0.842979
-0.50 0.04 0.958604
-0.49 0.04 1.074106
-0.48 0.04 1.185759
-0.47 0.04 1.290356
-0.46 0.04 1.385573
-0.45 0.04 1.470093
-0.44 0.04 1.543543
-0.43 0.04 1.606287
-0.42 0.04 1.659179
-0.41 0.04 1.703336
-0.40 0.04 1.739960
-0.39 0.04 1.770218
-0.38 0.04 1.795172
-0.37 0.04 1.815750
-0.36 0.04 1.832738
-0.35 0.04 1.846786
-0.34 0.04 1.858427
-0.33 0.04 1.868093
-0.32 0.04 1.876129
-0.31 0.04 1.882812
-0.30 0.04 1.888364
-0.29 0.04 1.892959
-0.28 0.04 1.896740
-0.27 0.04 1.899817
-0.26 0.04 1.902279
-0.25 0.04 1.904196
-0.24 0.04 1.905623
-0.23 0.04 1.906603
-0.22 0.04 1.907169
-0.21 0.04 1.907343
-0.20 0.04 1.907141
-0.19 0.04 1.906571
-0.18 0.04 1.905634
-0.17 0.04 1.904324
-0.16 0.04 1.902628
-0.15 0.04 1.900524
-0.14 0.04 1.897981
-0.13 0.04 1.894956
-0.12 0.04 1.891392
-0.11 0.04 1.887215
-0.10 0.04 1.882324
-0.09 0.04 1.876589
-0.08 0.04 1.869833
-0.07 0.04 1.861822
-0.06 0.04 1.852235
-0.05 0.04 1.840636
-0.04 0.04 1.826436
-0.03 0.04 1.808856
-0.02 0.04 1.786935
-0.01 0.04 1.759677
0.00 0.04 1.726515
0.01 0.04 1.688277
0.02 0.04 1.647940
0.03 0.04 1.607725
0.04 0.04 1.568774
0.05 0.04 1.531522
0.06 0.04 1.496046
0.07 0.04 1.462266
0.08 0.04 1.430043
0.09 0.04 1.399226
0.10 0.04 1.369673
0.11 0.04 1.341254
0.12 0.04 1.313856
0.13 0.04 1.287380
0.14 0.04 1.261740
0.15 0.04 1.236861
0.16 0.04 1.212677
0.17 0.04 1.189132
0.18 0.04 1.166176
0.19 0.04 1.143763
0.20 0.04 1.121855
0.21 0.04 1.100418
0.22 0.04 1.079418
0.23 0.04 1.058830
0.24 0.04 1.038626
0.25 0.04 1.018786
0.26 0.04 0.999287
0.27 0.04 0.980111
0.28 0.04 0.961242
0.29 0.04 0.942663
0.30 0.04 0.924360
0.31 0.04 0.906321
0.32 0.04 0.888532
0.33 0.04 0.870984
0.34 0.04 0.853666
0.35 0.04 0.836568
0.36 0.04 0.819681
0.37 0.04 0.802998
0.38 0.04 0.786512
0.39 0.04 0.770214
0.40 0.04 0.754099
0.41 0.04 0.738161
0.42 0.04 0.722393
0.43 0.04 0.706791
0.44 0.04 0.691350
0.45 0.04 0.676066
0.46 0.04 0.660933
0.47 0.04 0.645948
0.48 0.04 0.631107
0.49 0.04 0.616407
0.50 0.04 0.601845
0.51 0.04 0.587416
0.52 0.04 0.573119
0.53 0.04 0.558950
0.54 0.04 0.544908
0.55 0.04 0.530989
0.56 0.04 0.517191
0.57 0.04 0.503512
0.58 0.04 0.489950
0.59 0.04 0.476502
0.60 0.04 0.463168
0.61 0.04 0.449944
0.62 0.04 0.436830
0.63 0.04 0.423823
0.64 0.04 0.410922
0.65 0.04 0.398125
0.66 0.04 0.385430
0.67 0.04 0.372836
0.68 0.04 0.360341
0.69 0.04 0.347943
0.70 0.04 0.335641
0.71 0.04 0.323433
0.72 0.04 0.311318
0.73 0.04 0.299293
0.74 0.04 0.287357
0.75 0.04 0.275508
0.76 0.04 0.263743
0.77 0.04 0.252062
0.78 0.04 0.240461
0.79 0.04 0.228939
0.80 0.04 0.217494
0.81 0.04 0.206122
0.82 0.04 0.194821
0.83 0.04 0.183590
0.84 0.04 0.172424
0.85 0.04 0.161322
0.86 0.04 0.150279
0.87 0.04 0.139294
0.88 0.04 0.128362
0.89 0.04 0.117481
0.90 0.04 0.106646
0.91 0.04 0.095855
0.92 0.04 0.085102
0.93 0.04 0.074386
0.94 0.04 0.063700
0.95 0.04 0.053041
0.96 0.04 0.042405
0.97 0.04 0.031788
0.98 0.04 0.021184
0.99 0.04 0.010590
1.00 0.04 0.000000

-1.00 0.05 0.000000
-0.99 0.05 0.000138
-0.98 0.05 0.000278
-0.97 0.05 0.000425
-0.96 0.05 0.000582
-0.95 0.05 0.000750
-0.94 0.05 0.000935
-0.93 0.05 0.001139
-0.92 0.05 0.001367
-0.91 0.05 0.001623
-0.90 0.05 0.001913
-0.89 0.05 0.002241
-0.88 0.05 0.002615
-0.87 0.05 0.003043
-0.86 0.05 0.003533
-0.85 0.05 0.004096
-0.84 0.05 0.004742
-0.83 0.05 0.005487
-0.82 0.05 0.006347
-0.81 0.05 0.007340
-0.80 0.05 0.008489
-0.79 0.05 0.009821
-0.78 0.05 0.011366
-0.77 0.05 0.013164
-0.76 0.05 0.015258
-0.75 0.05 0.017703
-0.74 0.05 0.020562
-0.73 0.05 0.023915
-0.72 0.05 0.027855
-0.71 0.05 0.032496
